obs_id,individual_id,group_id,obs_date,year,month,season,session_duration_min,foraging_rate_pct,agonistic_events,affiliation_events,nearest_neighbour_dist_m,observer_id
338,332,9,2011-04-05,2011,4,wet,51,54.2,1,0,4.6,OBS_01
339,439,11,2020-11-05,2020,11,wet,84,45.5,0,3,9.6,OBS_05
340,439,11,2020-04-20,2020,4,wet,55,57.5,0,1,2.3,OBS_02
341,439,11,2020-04-30,2020,4,wet,39,48.8,0,0,12.8,OBS_05
342,439,11,2020-10-24,2020,10,wet,40,47.4,1,6,16.4,OBS_05
343,439,11,2020-01-22,2020,1,dry,55,50.6,1,1,10.6,OBS_04
344,481,12,2013-05-29,2013,5,wet,52,66.8,1,3,0.2,OBS_06
345,481,12,2013-04-25,2013,4,wet,59,60.2,2,2,9.5,OBS_01
346,481,12,2013-01-24,2013,1,dry,58,40.1,1,1,20.5,OBS_06
347,386,10,2014-06-12,2014,6,dry,53,40.3,1,4,2.6,OBS_07
348,386,10,2014-11-26,2014,11,wet,71,51.9,0,1,4.4,OBS_03
349,386,10,2014-03-14,2014,3,wet,62,48.3,0,2,4.4,OBS_07
350,386,10,2014-01-08,2014,1,dry,38,49.1,0,1,19.8,OBS_01
351,386,10,2014-09-26,2014,9,wet,65,54.9,2,5,1.7,OBS_04
352,230,6,2020-11-06,2020,11,wet,49,45.0,1,4,2.9,OBS_07
353,230,6,2020-03-03,2020,3,wet,53,53.2,1,3,10.3,OBS_03
354,230,6,2020-02-09,2020,2,dry,69,41.1,1,1,12.0,OBS_02
355,230,6,2020-06-05,2020,6,dry,42,45.0,1,1,19.8,OBS_01
356,230,6,2020-02-29,2020,2,dry,59,49.7,3,2,0.9,OBS_02
357,230,6,2020-06-12,2020,6,dry,55,46.1,3,3,11.2,OBS_06
358,430,11,2017-04-24,2017,4,wet,59,46.6,1,0,1.3,OBS_02
359,430,11,2017-06-07,2017,6,dry,55,39.2,2,1,18.9,OBS_06
360,430,11,2017-07-05,2017,7,dry,39,36.6,2,0,7.3,OBS_01
361,316,9,2021-07-10,2021,7,dry,60,35.0,0,2,17.6,OBS_05
362,316,9,2021-04-19,2021,4,wet,65,41.2,1,3,8.5,OBS_02
363,316,9,2021-08-11,2021,8,dry,65,38.1,0,3,2.4,OBS_02
364,316,9,2021-10-30,2021,10,wet,34,41.8,0,1,6.5,OBS_06
365,385,10,2013-01-27,2013,1,dry,71,30.3,1,6,1.5,OBS_07
366,385,10,2013-12-29,2013,12,dry,37,33.4,0,2,6.3,OBS_03
367,385,10,2013-02-11,2013,2,dry,59,23.8,0,1,3.5,OBS_04
368,385,10,2013-07-17,2013,7,dry,57,31.7,2,4,6.8,OBS_02
369,385,10,2013-08-28,2013,8,dry,57,25.5,0,1,1.5,OBS_01
370,457,12,2010-06-09,2010,6,dry,51,39.7,0,4,28.0,OBS_05
371,457,12,2010-07-04,2010,7,dry,62,40.4,0,4,1.5,OBS_07
372,457,12,2010-01-27,2010,1,dry,73,39.1,1,2,7.2,OBS_03
373,327,9,2022-08-14,2022,8,dry,61,44.4,0,2,3.8,OBS_01
374,327,9,2022-09-24,2022,9,wet,47,55.6,0,3,6.6,OBS_04
375,327,9,2022-12-27,2022,12,dry,43,44.6,3,2,22.1,OBS_03
376,327,9,2022-10-25,2022,10,wet,67,53.2,0,2,6.4,OBS_03
377,327,9,2022-04-07,2022,4,wet,54,59.2,1,0,16.4,OBS_05
378,327,9,2022-12-31,2022,12,dry,52,49.8,2,3,40.7,OBS_02
379,481,12,2017-02-13,2017,2,dry,23,39.6,2,1,8.1,OBS_07
380,481,12,2017-07-19,2017,7,dry,49,40.2,0,1,19.1,OBS_04
381,481,12,2017-08-11,2017,8,dry,55,42.9,2,2,12.5,OBS_05
382,481,12,2017-07-12,2017,7,dry,54,45.4,1,0,6.9,OBS_01
383,481,12,2017-10-01,2017,10,wet,45,42.1,1,1,7.1,OBS_01
384,481,12,2017-04-28,2017,4,wet,42,45.3,0,1,25.5,OBS_02
385,201,5,2023-03-02,2023,3,wet,60,55.8,2,0,10.2,OBS_01
386,201,5,2023-08-21,2023,8,dry,79,56.8,2,1,3.6,OBS_04
387,201,5,2023-03-01,2023,3,wet,43,63.7,0,2,3.4,OBS_01
388,258,6,2020-10-28,2020,10,wet,65,63.2,1,1,14.9,OBS_07
389,258,6,2020-02-10,2020,2,dry,66,44.8,0,2,6.7,OBS_06
390,258,6,2020-03-31,2020,3,wet,62,50.7,0,1,5.6,OBS_03
391,258,6,2020-05-03,2020,5,wet,57,66.1,0,4,5.3,OBS_04
392,191,5,2017-10-16,2017,10,wet,61,52.4,1,4,5.9,OBS_05
393,191,5,2017-10-28,2017,10,wet,71,53.5,1,5,14.6,OBS_06
394,191,5,2017-10-13,2017,10,wet,53,51.1,1,1,6.8,OBS_02
395,191,5,2017-08-26,2017,8,dry,27,48.4,0,1,4.2,OBS_07
396,428,11,2021-10-10,2021,10,wet,51,49.4,0,0,1.2,OBS_07
397,428,11,2021-12-30,2021,12,dry,48,37.9,1,1,15.7,OBS_07
398,428,11,2021-09-17,2021,9,wet,42,46.6,1,1,3.6,OBS_02
399,409,10,2023-07-16,2023,7,dry,41,26.0,1,1,11.8,OBS_06
400,409,10,2023-04-27,2023,4,wet,77,34.8,2,2,3.1,OBS_05
401,409,10,2023-08-14,2023,8,dry,40,36.0,0,2,2.0,OBS_02
402,409,10,2023-02-20,2023,2,dry,58,22.9,2,2,3.1,OBS_01
403,409,10,2023-09-23,2023,9,wet,64,32.8,2,0,5.3,OBS_07
404,329,9,2021-04-21,2021,4,wet,63,63.5,2,1,5.7,OBS_03
405,329,9,2021-04-29,2021,4,wet,53,60.0,1,0,3.9,OBS_04
406,329,9,2021-11-14,2021,11,wet,67,62.1,1,1,1.3,OBS_07
407,329,9,2021-06-09,2021,6,dry,70,57.4,1,1,20.5,OBS_05
408,332,9,2021-04-04,2021,4,wet,74,41.8,2,1,6.6,OBS_07
409,332,9,2021-08-22,2021,8,dry,65,27.4,2,0,6.2,OBS_07
410,332,9,2021-02-15,2021,2,dry,50,42.3,2,0,2.7,OBS_02
411,196,5,2022-08-25,2022,8,dry,40,28.6,1,2,4.7,OBS_03
412,196,5,2022-01-12,2022,1,dry,32,42.2,0,2,2.6,OBS_03
413,196,5,2022-06-07,2022,6,dry,69,19.8,1,0,17.4,OBS_07
414,196,5,2022-06-24,2022,6,dry,61,32.0,0,3,13.4,OBS_07
415,196,5,2022-04-27,2022,4,wet,50,40.8,1,3,13.0,OBS_02
416,461,12,2012-10-14,2012,10,wet,47,64.0,2,1,23.1,OBS_07
417,461,12,2012-11-13,2012,11,wet,33,51.8,1,0,8.8,OBS_03
418,461,12,2012-04-20,2012,4,wet,52,58.0,0,0,4.9,OBS_07
419,461,12,2012-07-07,2012,7,dry,30,49.7,0,1,5.8,OBS_04
420,491,12,2019-03-21,2019,3,wet,64,75.6,0,5,12.3,OBS_05
421,491,12,2019-04-16,2019,4,wet,71,67.0,0,4,11.2,OBS_05
422,491,12,2019-10-07,2019,10,wet,62,64.7,0,5,1.8,OBS_06
423,13,1,2019-11-15,2019,11,wet,54,40.5,1,1,26.8,OBS_03
424,13,1,2019-12-23,2019,12,dry,41,42.6,0,1,7.0,OBS_06
425,13,1,2019-12-24,2019,12,dry,68,47.2,0,0,0.2,OBS_04
426,37,1,2019-01-29,2019,1,dry,56,47.9,2,1,13.8,OBS_05
427,37,1,2019-03-07,2019,3,wet,33,52.1,2,1,2.1,OBS_07
428,37,1,2019-10-15,2019,10,wet,55,55.7,1,0,8.5,OBS_03
429,37,1,2019-05-08,2019,5,wet,52,56.2,2,4,3.9,OBS_02
430,27,1,2015-05-19,2015,5,wet,50,47.7,3,0,2.0,OBS_04
431,27,1,2015-08-02,2015,8,dry,73,46.2,2,1,2.8,OBS_05
432,27,1,2015-03-05,2015,3,wet,69,52.3,0,2,4.3,OBS_04
433,27,1,2015-06-09,2015,6,dry,41,36.4,0,3,1.1,OBS_05
434,27,1,2015-04-06,2015,4,wet,67,47.1,2,2,1.5,OBS_01
435,113,3,2015-11-28,2015,11,wet,36,46.5,0,0,0.8,OBS_07
436,113,3,2015-08-03,2015,8,dry,68,42.3,2,1,0.8,OBS_02
437,113,3,2015-02-28,2015,2,dry,58,39.3,1,0,9.7,OBS_04
438,113,3,2015-03-12,2015,3,wet,40,55.2,1,0,12.3,OBS_05
439,113,3,2015-10-01,2015,10,wet,55,47.4,2,0,2.4,OBS_07
440,75,2,2022-08-11,2022,8,dry,54,50.3,1,6,4.0,OBS_02
441,75,2,2022-10-15,2022,10,wet,48,64.8,0,3,2.8,OBS_02
442,75,2,2022-08-11,2022,8,dry,61,42.3,3,1,2.2,OBS_03
443,75,2,2022-11-01,2022,11,wet,32,62.2,3,0,1.8,OBS_03
444,68,2,2021-09-05,2021,9,wet,35,38.7,3,2,23.3,OBS_06
445,68,2,2021-02-16,2021,2,dry,49,25.3,1,3,15.4,OBS_02
446,68,2,2021-07-06,2021,7,dry,52,25.3,2,1,1.2,OBS_03
447,323,9,2018-01-23,2018,1,dry,28,31.2,0,2,1.6,OBS_06
448,323,9,2018-09-09,2018,9,wet,68,46.8,2,0,4.1,OBS_06
449,323,9,2018-02-15,2018,2,dry,42,30.2,0,4,12.8,OBS_04
450,16,1,2013-09-24,2013,9,wet,65,44.0,0,2,2.1,OBS_06
451,16,1,2013-03-21,2013,3,wet,57,39.4,0,5,1.5,OBS_04
452,16,1,2013-08-20,2013,8,dry,60,37.2,0,1,10.9,OBS_06
453,16,1,2013-09-28,2013,9,wet,53,45.1,2,2,2.7,OBS_05
454,469,12,2020-08-10,2020,8,dry,46,32.8,2,0,33.8,OBS_06
455,469,12,2020-12-09,2020,12,dry,50,21.6,0,2,11.2,OBS_04
456,469,12,2020-03-16,2020,3,wet,69,37.1,4,2,4.3,OBS_01
457,59,2,2021-03-10,2021,3,wet,54,41.9,2,1,5.5,OBS_04
458,59,2,2021-01-23,2021,1,dry,31,50.0,2,1,1.4,OBS_07
459,59,2,2021-06-09,2021,6,dry,45,35.9,3,3,5.3,OBS_03
460,59,2,2021-08-24,2021,8,dry,45,43.8,2,1,3.4,OBS_06
461,118,4,2019-05-30,2019,5,wet,84,50.1,1,2,9.3,OBS_05
462,118,4,2019-05-19,2019,5,wet,68,61.9,0,2,4.5,OBS_06
463,118,4,2019-08-24,2019,8,dry,54,43.8,1,1,3.4,OBS_02
464,118,4,2019-11-12,2019,11,wet,59,50.7,1,4,7.1,OBS_03
465,118,4,2019-09-23,2019,9,wet,54,44.3,1,1,13.6,OBS_03
466,118,4,2019-07-13,2019,7,dry,55,41.7,0,2,2.7,OBS_02
467,238,6,2015-06-11,2015,6,dry,53,49.4,1,1,11.1,OBS_01
468,238,6,2015-05-13,2015,5,wet,52,60.3,1,1,7.1,OBS_07
469,238,6,2015-06-29,2015,6,dry,54,44.5,2,3,2.6,OBS_04
470,238,6,2015-11-21,2015,11,wet,63,50.0,2,0,7.3,OBS_04
471,238,6,2015-10-24,2015,10,wet,52,54.3,1,1,0.2,OBS_05
472,33,1,2020-04-07,2020,4,wet,66,55.3,0,0,13.0,OBS_05
473,33,1,2020-05-20,2020,5,wet,63,56.1,0,2,14.0,OBS_01
474,33,1,2020-08-26,2020,8,dry,49,37.9,1,3,3.8,OBS_03
475,71,2,2011-07-30,2011,7,dry,53,45.2,1,0,29.7,OBS_04
476,71,2,2011-02-06,2011,2,dry,32,35.3,0,2,13.6,OBS_03
477,71,2,2011-06-19,2011,6,dry,67,42.5,0,1,0.4,OBS_03
478,71,2,2011-12-08,2011,12,dry,54,40.0,2,2,1.2,OBS_05
479,71,2,2011-09-23,2011,9,wet,59,53.1,3,1,3.5,OBS_02
480,71,2,2011-01-13,2011,1,dry,39,49.0,0,0,8.5,OBS_03
481,6,1,2021-05-09,2021,5,wet,72,53.1,0,4,5.8,OBS_06
482,6,1,2021-05-02,2021,5,wet,53,57.9,0,0,5.4,OBS_07
483,6,1,2021-07-01,2021,7,dry,89,53.9,1,1,5.9,OBS_03
484,6,1,2021-12-07,2021,12,dry,47,46.3,0,1,9.9,OBS_07
485,6,1,2021-08-13,2021,8,dry,46,37.9,3,1,4.2,OBS_03
486,15,1,2010-04-13,2010,4,wet,60,53.1,1,1,8.0,OBS_07
487,15,1,2010-01-22,2010,1,dry,21,59.4,0,1,7.8,OBS_06
488,15,1,2010-11-04,2010,11,wet,53,53.8,0,2,13.5,OBS_06
489,15,1,2010-12-02,2010,12,dry,50,39.3,0,1,24.5,OBS_06
490,15,1,2010-03-07,2010,3,wet,24,59.3,0,2,1.5,OBS_03
491,15,1,2010-01-20,2010,1,dry,40,39.9,1,0,0.5,OBS_01
492,161,5,2010-05-27,2010,5,wet,52,50.1,0,1,2.3,OBS_02
493,161,5,2010-12-01,2010,12,dry,49,42.7,1,1,2.1,OBS_02
494,161,5,2010-04-09,2010,4,wet,54,48.8,0,0,0.7,OBS_06
495,161,5,2010-01-31,2010,1,dry,35,34.8,0,2,7.9,OBS_06
496,161,5,2010-09-14,2010,9,wet,53,49.7,0,2,6.5,OBS_04
497,139,4,2019-04-15,2019,4,wet,53,66.0,1,3,5.2,OBS_03
498,139,4,2019-09-23,2019,9,wet,49,56.0,1,1,19.0,OBS_06
499,139,4,2019-05-24,2019,5,wet,59,52.9,0,1,3.4,OBS_04
500,139,4,2019-02-17,2019,2,dry,45,45.5,0,1,1.7,OBS_04
501,364,9,2020-05-31,2020,5,wet,74,57.2,1,0,16.0,OBS_07
502,364,9,2020-01-19,2020,1,dry,44,47.4,3,0,16.0,OBS_04
503,364,9,2020-07-31,2020,7,dry,36,43.4,1,1,2.9,OBS_02
504,364,9,2020-04-08,2020,4,wet,51,54.7,2,1,1.4,OBS_06
505,364,9,2020-11-10,2020,11,wet,24,49.5,0,0,26.6,OBS_02
506,364,9,2020-05-27,2020,5,wet,50,51.2,1,1,0.4,OBS_07
507,416,11,2018-03-19,2018,3,wet,69,40.2,0,2,10.6,OBS_02
508,416,11,2018-10-12,2018,10,wet,61,37.5,0,1,1.1,OBS_04
509,416,11,2018-07-19,2018,7,dry,73,24.2,1,2,2.7,OBS_07
510,416,11,2018-05-17,2018,5,wet,60,36.5,0,4,3.8,OBS_02
511,416,11,2018-01-24,2018,1,dry,52,27.4,2,3,1.7,OBS_04
512,416,11,2018-06-08,2018,6,dry,47,22.9,0,3,2.6,OBS_01
513,171,5,2016-06-16,2016,6,dry,51,29.9,1,3,12.7,OBS_02
514,171,5,2016-11-13,2016,11,wet,42,52.1,2,1,3.7,OBS_07
515,171,5,2016-11-02,2016,11,wet,44,48.8,1,0,1.1,OBS_04
516,171,5,2016-07-02,2016,7,dry,67,45.9,4,2,0.9,OBS_03
517,171,5,2016-08-23,2016,8,dry,46,38.2,3,1,9.3,OBS_02
518,171,5,2016-01-21,2016,1,dry,67,38.7,1,2,5.2,OBS_07
519,424,11,2020-09-04,2020,9,wet,34,53.8,3,3,23.0,OBS_06
520,424,11,2020-09-12,2020,9,wet,44,58.4,0,3,2.5,OBS_07
521,424,11,2020-08-18,2020,8,dry,40,45.8,1,4,3.7,OBS_06
522,424,11,2020-11-15,2020,11,wet,42,53.1,0,3,0.5,OBS_05
523,424,11,2020-03-21,2020,3,wet,75,37.8,0,2,0.7,OBS_06
524,421,11,2012-04-24,2012,4,wet,65,51.9,0,0,3.5,OBS_06
525,421,11,2012-07-23,2012,7,dry,60,51.0,3,1,5.8,OBS_05
526,421,11,2012-12-15,2012,12,dry,40,43.6,1,2,0.7,OBS_03
527,9,1,2010-06-25,2010,6,dry,51,48.7,1,1,7.8,OBS_01
528,9,1,2010-02-21,2010,2,dry,66,42.2,0,2,12.6,OBS_07
529,9,1,2010-05-11,2010,5,wet,55,52.8,2,0,6.9,OBS_04
530,9,1,2010-06-14,2010,6,dry,34,44.0,1,2,14.6,OBS_03
531,9,1,2010-03-24,2010,3,wet,59,59.7,0,2,11.8,OBS_04
532,9,1,2010-07-02,2010,7,dry,39,42.4,0,3,9.9,OBS_02
533,30,1,2016-08-20,2016,8,dry,44,63.2,0,0,4.2,OBS_04
534,30,1,2016-07-02,2016,7,dry,43,62.5,0,3,0.1,OBS_06
535,30,1,2016-01-14,2016,1,dry,55,52.3,1,0,5.4,OBS_05
536,30,1,2016-10-02,2016,10,wet,33,58.2,3,0,0.9,OBS_03
537,162,5,2015-08-26,2015,8,dry,28,42.5,1,1,2.8,OBS_07
538,162,5,2015-06-29,2015,6,dry,72,38.7,3,0,2.3,OBS_03
539,162,5,2015-02-22,2015,2,dry,49,38.4,6,2,3.7,OBS_01
540,162,5,2015-06-30,2015,6,dry,61,43.1,2,1,4.2,OBS_02
541,162,5,2015-09-17,2015,9,wet,63,49.5,1,1,6.5,OBS_06
542,162,5,2015-01-12,2015,1,dry,47,45.2,0,0,5.8,OBS_05
543,321,9,2021-11-20,2021,11,wet,49,52.9,1,1,8.0,OBS_05
544,321,9,2021-05-31,2021,5,wet,53,60.7,0,2,0.7,OBS_01
545,321,9,2021-02-07,2021,2,dry,61,44.2,0,4,0.5,OBS_04
546,321,9,2021-01-03,2021,1,dry,64,45.4,1,3,30.0,OBS_01
547,321,9,2021-03-01,2021,3,wet,57,57.4,1,2,0.8,OBS_06
548,321,9,2021-05-25,2021,5,wet,48,65.5,1,3,34.8,OBS_03
549,411,11,2020-07-15,2020,7,dry,62,51.1,1,1,1.2,OBS_04
550,411,11,2020-10-01,2020,10,wet,66,64.4,2,2,9.0,OBS_06
551,411,11,2020-10-06,2020,10,wet,52,71.3,2,1,10.6,OBS_03
552,411,11,2020-03-11,2020,3,wet,48,64.6,3,0,2.8,OBS_02
553,411,11,2020-06-06,2020,6,dry,61,52.9,5,4,4.3,OBS_06
554,136,4,2019-10-26,2019,10,wet,65,66.9,2,2,1.6,OBS_05
555,136,4,2019-10-02,2019,10,wet,54,75.0,0,2,5.7,OBS_02
556,136,4,2019-05-28,2019,5,wet,67,70.8,3,1,4.0,OBS_03
557,344,9,2018-12-14,2018,12,dry,48,34.4,3,1,1.8,OBS_03
558,344,9,2018-11-18,2018,11,wet,28,40.8,2,0,6.0,OBS_07
559,344,9,2018-08-25,2018,8,dry,76,31.4,1,0,9.6,OBS_05
560,344,9,2018-05-11,2018,5,wet,45,43.7,2,0,5.4,OBS_06
561,344,9,2018-09-10,2018,9,wet,65,45.9,2,0,5.4,OBS_06
562,344,9,2018-09-23,2018,9,wet,40,40.3,2,3,11.4,OBS_01
563,108,3,2017-06-20,2017,6,dry,58,35.8,0,1,8.3,OBS_03
564,108,3,2017-04-22,2017,4,wet,81,41.2,0,2,0.5,OBS_05
565,108,3,2017-01-04,2017,1,dry,42,34.7,0,1,30.5,OBS_03
566,108,3,2017-08-24,2017,8,dry,42,26.7,1,3,5.4,OBS_01
567,298,8,2018-09-05,2018,9,wet,57,42.4,0,2,3.9,OBS_07
568,298,8,2018-07-11,2018,7,dry,39,36.6,0,4,12.4,OBS_05
569,298,8,2018-01-25,2018,1,dry,67,41.6,0,1,16.5,OBS_01
570,298,8,2018-03-12,2018,3,wet,70,43.0,0,0,4.4,OBS_05
571,297,8,2016-08-27,2016,8,dry,44,49.0,0,3,17.2,OBS_02
572,297,8,2016-02-06,2016,2,dry,65,41.4,1,5,6.0,OBS_03
573,297,8,2016-04-24,2016,4,wet,64,59.1,0,2,8.0,OBS_02
574,17,1,2023-04-14,2023,4,wet,68,49.1,1,2,19.7,OBS_06
575,17,1,2023-07-08,2023,7,dry,41,35.3,0,3,15.9,OBS_07
576,17,1,2023-02-03,2023,2,dry,40,36.0,1,2,2.9,OBS_07
577,17,1,2023-12-11,2023,12,dry,64,32.5,0,1,1.4,OBS_07
578,17,1,2023-04-24,2023,4,wet,75,56.6,1,3,1.0,OBS_05
579,461,12,2019-05-21,2019,5,wet,73,50.8,0,1,1.7,OBS_07
580,461,12,2019-01-10,2019,1,dry,55,50.9,4,1,21.2,OBS_02
581,461,12,2019-08-16,2019,8,dry,62,49.8,1,1,0.1,OBS_06
582,461,12,2019-05-01,2019,5,wet,60,49.7,0,2,13.1,OBS_01
583,89,2,2020-11-13,2020,11,wet,52,63.0,0,1,20.2,OBS_01
584,89,2,2020-07-02,2020,7,dry,51,56.7,0,0,0.4,OBS_06
585,89,2,2020-02-24,2020,2,dry,69,60.2,1,1,1.3,OBS_04
586,89,2,2020-08-17,2020,8,dry,71,54.2,0,2,6.4,OBS_05
587,89,2,2020-03-06,2020,3,wet,45,61.6,2,1,15.1,OBS_03
588,413,11,2021-02-26,2021,2,dry,48,31.8,0,2,19.0,OBS_04
589,413,11,2021-11-04,2021,11,wet,64,34.0,0,5,6.5,OBS_06
590,413,11,2021-11-12,2021,11,wet,44,35.6,0,3,2.0,OBS_03
591,413,11,2021-03-14,2021,3,wet,63,42.7,1,3,17.3,OBS_07
592,253,6,2021-06-06,2021,6,dry,58,39.9,0,2,8.2,OBS_01
593,253,6,2021-03-20,2021,3,wet,57,44.8,1,1,0.4,OBS_02
594,253,6,2021-05-20,2021,5,wet,63,49.1,0,0,0.7,OBS_06
595,253,6,2021-08-21,2021,8,dry,43,44.7,2,3,5.6,OBS_04
596,253,6,2021-01-29,2021,1,dry,60,45.6,1,3,5.2,OBS_02
597,253,6,2021-06-09,2021,6,dry,67,54.2,0,5,6.0,OBS_05
598,233,6,2011-12-20,2011,12,dry,31,45.6,3,3,0.8,OBS_02
599,233,6,2011-04-25,2011,4,wet,53,61.5,0,1,1.6,OBS_05
600,233,6,2011-04-30,2011,4,wet,25,55.9,2,0,4.4,OBS_05
601,233,6,2011-02-16,2011,2,dry,89,50.3,1,0,14.4,OBS_07
602,490,12,2019-09-13,2019,9,wet,69,54.9,0,3,0.6,OBS_07
603,490,12,2019-05-06,2019,5,wet,53,49.7,0,6,10.5,OBS_06
604,490,12,2019-01-23,2019,1,dry,57,28.6,0,3,7.6,OBS_04
605,490,12,2019-11-30,2019,11,wet,42,49.0,0,2,5.4,OBS_01
606,490,12,2019-05-30,2019,5,wet,70,50.7,0,6,12.7,OBS_04
607,190,5,2022-12-26,2022,12,dry,53,29.4,1,1,7.2,OBS_05
608,190,5,2022-12-09,2022,12,dry,50,31.3,0,2,17.5,OBS_02
609,190,5,2022-11-07,2022,11,wet,45,37.9,0,3,8.2,OBS_01
610,190,5,2022-01-03,2022,1,dry,49,24.7,1,0,0.9,OBS_03
611,190,5,2022-04-29,2022,4,wet,78,40.6,1,2,1.1,OBS_07
612,190,5,2022-12-03,2022,12,dry,34,23.3,0,2,3.4,OBS_07
613,322,9,2015-08-24,2015,8,dry,63,21.5,1,0,3.4,OBS_02
614,322,9,2015-09-13,2015,9,wet,53,31.6,0,0,1.5,OBS_04
615,322,9,2015-12-28,2015,12,dry,72,20.4,2,1,4.1,OBS_02
616,322,9,2015-01-17,2015,1,dry,69,34.0,1,1,7.2,OBS_01
617,124,4,2019-06-09,2019,6,dry,54,44.6,1,1,2.9,OBS_01
618,124,4,2019-03-02,2019,3,wet,58,49.3,0,0,6.0,OBS_07
619,124,4,2019-08-24,2019,8,dry,54,41.2,1,1,1.7,OBS_05
620,124,4,2019-07-15,2019,7,dry,59,39.7,3,1,4.0,OBS_07
621,124,4,2019-10-10,2019,10,wet,44,40.4,1,3,9.3,OBS_03
622,124,4,2019-08-23,2019,8,dry,31,32.9,1,1,5.1,OBS_06
623,412,11,2015-07-29,2015,7,dry,51,30.9,2,2,7.3,OBS_07
624,412,11,2015-08-01,2015,8,dry,74,36.3,2,2,7.2,OBS_06
625,412,11,2015-09-19,2015,9,wet,44,38.9,1,0,3.3,OBS_06
626,412,11,2015-01-31,2015,1,dry,48,29.6,0,3,7.7,OBS_07
627,412,11,2015-10-24,2015,10,wet,56,31.4,0,1,11.1,OBS_01
628,412,11,2015-09-11,2015,9,wet,63,46.5,0,3,1.6,OBS_05
629,262,6,2022-08-22,2022,8,dry,36,33.3,1,4,2.9,OBS_07
630,262,6,2022-12-06,2022,12,dry,75,40.1,0,2,4.1,OBS_07
631,262,6,2022-04-07,2022,4,wet,53,46.5,0,1,12.6,OBS_03
632,387,10,2021-06-24,2021,6,dry,54,46.8,1,3,6.2,OBS_07
633,387,10,2021-06-07,2021,6,dry,49,47.8,0,2,1.1,OBS_05
634,387,10,2021-04-02,2021,4,wet,59,54.9,0,4,15.7,OBS_03
635,315,9,2023-12-28,2023,12,dry,46,51.3,0,1,14.0,OBS_04
636,315,9,2023-06-27,2023,6,dry,23,39.2,1,0,6.6,OBS_05
637,315,9,2023-10-06,2023,10,wet,69,56.5,3,1,5.6,OBS_01
638,315,9,2023-12-24,2023,12,dry,66,42.8,0,1,5.1,OBS_04
639,315,9,2023-01-15,2023,1,dry,49,40.2,2,0,3.1,OBS_03
640,315,9,2023-08-11,2023,8,dry,37,44.0,0,2,5.9,OBS_03
641,302,8,2018-07-05,2018,7,dry,73,55.4,1,1,4.1,OBS_02
642,302,8,2018-11-30,2018,11,wet,53,63.5,1,5,1.7,OBS_04
643,302,8,2018-09-22,2018,9,wet,66,60.0,0,1,8.1,OBS_01
644,302,8,2018-05-08,2018,5,wet,59,57.1,1,1,15.9,OBS_04
645,302,8,2018-10-20,2018,10,wet,64,61.4,1,3,6.7,OBS_06
646,302,8,2018-06-24,2018,6,dry,58,53.5,0,1,9.4,OBS_04
647,145,4,2021-12-08,2021,12,dry,60,37.1,2,0,2.4,OBS_04
648,145,4,2021-12-29,2021,12,dry,44,33.2,1,1,0.6,OBS_01
649,145,4,2021-04-20,2021,4,wet,38,37.6,1,0,0.0,OBS_04
650,145,4,2021-06-20,2021,6,dry,36,37.9,2,1,5.8,OBS_06
651,17,1,2011-05-02,2011,5,wet,44,45.8,0,5,4.3,OBS_07
652,17,1,2011-07-05,2011,7,dry,76,29.1,0,2,7.7,OBS_02
653,17,1,2011-05-02,2011,5,wet,43,39.0,0,3,4.6,OBS_01
654,157,5,2020-05-10,2020,5,wet,40,60.8,0,6,15.8,OBS_01
655,157,5,2020-12-04,2020,12,dry,37,40.1,0,2,12.5,OBS_01
656,157,5,2020-05-03,2020,5,wet,36,55.0,0,2,8.0,OBS_02
657,165,5,2019-09-23,2019,9,wet,43,41.8,3,2,2.7,OBS_05
658,165,5,2019-01-13,2019,1,dry,55,35.1,0,0,0.6,OBS_01
659,165,5,2019-03-07,2019,3,wet,49,45.0,2,0,5.0,OBS_04
660,165,5,2019-04-02,2019,4,wet,84,51.8,5,4,5.4,OBS_06
661,165,5,2019-04-11,2019,4,wet,52,47.5,2,2,1.0,OBS_06
662,327,9,2010-11-18,2010,11,wet,44,67.3,0,3,2.9,OBS_01
663,327,9,2010-05-10,2010,5,wet,62,53.8,0,0,10.4,OBS_06
664,327,9,2010-10-27,2010,10,wet,46,69.3,0,1,7.2,OBS_04
665,221,6,2021-04-15,2021,4,wet,68,61.3,0,4,2.7,OBS_07
666,221,6,2021-04-13,2021,4,wet,58,66.8,0,1,2.9,OBS_06
667,221,6,2021-11-21,2021,11,wet,67,61.1,1,1,40.3,OBS_05
668,221,6,2021-04-17,2021,4,wet,42,66.0,0,3,5.8,OBS_03
669,221,6,2021-04-17,2021,4,wet,57,52.5,0,5,5.5,OBS_06
670,221,6,2021-10-14,2021,10,wet,74,59.5,0,4,5.9,OBS_02
671,222,6,2012-05-27,2012,5,wet,45,46.1,0,2,0.0,OBS_07
672,222,6,2012-11-09,2012,11,wet,73,53.2,1,1,0.6,OBS_03
673,222,6,2012-07-03,2012,7,dry,61,31.9,2,1,24.2,OBS_06
674,222,6,2012-09-07,2012,9,wet,52,51.7,2,0,3.6,OBS_04
675,222,6,2012-08-22,2012,8,dry,55,39.1,2,1,1.5,OBS_04
676,218,6,2017-03-12,2017,3,wet,63,52.0,0,0,10.5,OBS_05
