individual_id,group_id,group_name,year,age,sex,dominance_rank,forage_pct,rest_pct,social_pct,travel_pct,body_condition_score,survived_next_year,group_size,n_silverbacks,n_blackbacks,n_adult_females,n_juveniles,n_infants,multi_male_group,habitat_quality_score,annual_rainfall_mm,lagged_rainfall_mm,n_obs_sessions,mean_foraging_pct,mean_agonistic,mean_affiliation,mean_nn_dist_m,n_wet_sessions,n_dry_sessions
102,3,Amahoro,2014,29,F,1,49.5,30.0,14.7,5.8,3.82,1,7,1,0,3,2,1,0,3.49,1061.7,1019.0,5.0,47.34,0.0,2.4,12.98,4.0,1.0
102,3,Amahoro,2015,30,F,2,50.5,17.1,16.8,15.6,2.77,1,7,1,0,3,2,1,0,3.49,1342.4,1061.7,,,,,,,
102,3,Amahoro,2016,31,F,1,46.3,23.7,14.5,15.5,3.49,1,7,1,0,2,4,0,0,3.49,1384.6,1342.4,,,,,,,
102,3,Amahoro,2017,32,F,2,38.7,32.6,13.0,15.7,3.94,1,6,1,0,2,3,0,0,3.49,1041.6,1384.6,,,,,,,
102,3,Amahoro,2018,33,F,1,41.1,26.3,12.1,20.5,2.53,1,5,1,0,2,1,1,0,3.49,1118.3,1041.6,,,,,,,
102,3,Amahoro,2019,34,F,2,33.2,36.1,9.9,20.8,2.48,1,5,1,0,2,2,0,0,3.49,1076.1,1118.3,,,,,,,
102,3,Amahoro,2020,35,F,1,35.8,23.2,11.8,29.2,3.46,1,4,1,0,1,2,0,0,3.49,1029.6,1076.1,,,,,,,
102,3,Amahoro,2021,36,F,1,43.3,24.8,16.1,15.8,2.84,1,3,1,0,1,1,0,0,3.49,1072.1,1029.6,,,,,,,
102,3,Amahoro,2022,37,F,1,29.1,22.3,13.0,35.6,3.27,1,3,1,0,1,1,0,0,3.49,1046.1,1072.1,4.0,26.57,0.0,1.25,5.2,2.0,2.0
102,3,Amahoro,2023,38,F,1,45.9,22.3,18.5,13.3,2.27,1,2,1,0,1,0,0,0,3.49,1162.7,1046.1,5.0,51.36,1.0,1.8,10.08,3.0,2.0
103,3,Amahoro,2010,25,F,2,41.5,40.3,11.9,6.3,2.86,1,11,1,1,5,3,1,0,3.49,1133.2,,,,,,,,
103,3,Amahoro,2011,26,F,1,38.7,33.6,9.4,18.3,3.33,1,10,1,0,3,5,1,0,3.49,969.9,1133.2,3.0,27.73,0.0,2.33,16.13,1.0,2.0
103,3,Amahoro,2012,27,F,1,55.4,24.7,20.5,0.0,4.31,1,10,1,0,5,3,1,0,3.49,1035.6,969.9,4.0,63.42,0.75,0.75,15.22,3.0,1.0
103,3,Amahoro,2013,28,F,2,38.5,31.9,5.4,24.2,3.77,1,7,1,0,2,4,0,0,3.49,1019.0,1035.6,5.0,38.6,0.4,2.4,8.44,2.0,3.0
103,3,Amahoro,2014,29,F,2,51.0,25.9,14.4,8.7,2.77,1,7,1,0,3,2,1,0,3.49,1061.7,1019.0,3.0,51.33,0.33,2.67,6.13,2.0,1.0
103,3,Amahoro,2015,30,F,2,63.4,28.7,11.9,0.0,3.85,1,7,1,0,3,2,1,0,3.49,1342.4,1061.7,6.0,60.32,1.0,3.17,18.27,0.0,6.0
103,3,Amahoro,2016,31,F,2,46.2,41.8,12.5,0.0,3.18,1,7,1,0,2,4,0,0,3.49,1384.6,1342.4,,,,,,,
103,3,Amahoro,2017,32,F,1,43.7,24.8,15.3,16.2,4.26,1,6,1,0,2,3,0,0,3.49,1041.6,1384.6,3.0,47.4,0.67,1.67,3.23,2.0,1.0
103,3,Amahoro,2018,33,F,2,45.3,20.1,13.2,21.4,3.02,1,5,1,0,2,1,1,0,3.49,1118.3,1041.6,6.0,45.8,0.0,2.5,7.82,4.0,2.0
103,3,Amahoro,2019,34,F,2,50.8,34.8,19.1,0.0,2.46,1,5,1,0,2,2,0,0,3.49,1076.1,1118.3,6.0,47.02,0.67,3.17,1.3,1.0,5.0
103,3,Amahoro,2020,35,F,1,37.7,37.1,11.1,14.1,3.26,1,4,1,0,1,2,0,0,3.49,1029.6,1076.1,6.0,40.82,0.67,2.67,13.22,4.0,2.0
103,3,Amahoro,2021,36,F,1,52.3,32.8,17.1,0.0,1.98,1,3,1,0,1,1,0,0,3.49,1072.1,1029.6,4.0,48.67,0.0,1.5,2.42,1.0,3.0
103,3,Amahoro,2022,37,F,1,48.2,25.9,14.2,11.7,2.83,1,3,1,0,1,1,0,0,3.49,1046.1,1072.1,5.0,49.16,0.0,2.2,5.36,2.0,3.0
103,3,Amahoro,2023,38,F,1,34.7,35.5,18.0,11.8,2.57,1,2,1,0,1,0,0,0,3.49,1162.7,1046.1,6.0,33.48,0.33,3.17,8.55,2.0,4.0
104,3,Amahoro,2010,2,M,7,54.3,25.0,7.0,13.7,2.27,0,11,1,1,5,3,1,0,3.49,1133.2,,,,,,,,
105,3,Amahoro,2010,20,M,1,46.7,26.6,21.0,5.7,2.99,0,11,1,1,5,3,1,0,3.49,1133.2,,3.0,45.93,1.0,0.67,6.37,1.0,2.0
106,3,Amahoro,2010,20,F,1,40.0,30.6,16.4,13.0,2.66,1,11,1,1,5,3,1,0,3.49,1133.2,,,,,,,,
106,3,Amahoro,2011,21,F,1,55.3,30.2,11.3,3.2,2.3,1,10,1,0,3,5,1,0,3.49,969.9,1133.2,4.0,59.67,1.25,2.75,2.83,3.0,1.0
106,3,Amahoro,2012,22,F,3,36.0,36.4,10.9,16.7,3.37,1,10,1,0,5,3,1,0,3.49,1035.6,969.9,6.0,34.72,0.5,2.33,8.13,4.0,2.0
106,3,Amahoro,2013,23,F,2,37.7,30.0,14.7,17.6,3.17,0,7,1,0,2,4,0,0,3.49,1019.0,1035.6,5.0,36.76,0.4,4.2,6.82,1.0,4.0
107,3,Amahoro,2010,25,M,1,69.7,31.7,15.5,0.0,3.27,1,11,1,1,5,3,1,0,3.49,1133.2,,3.0,69.27,3.0,0.67,12.67,2.0,1.0
107,3,Amahoro,2011,26,M,1,47.3,24.5,19.4,8.8,3.54,1,10,1,0,3,5,1,0,3.49,969.9,1133.2,6.0,44.93,1.0,1.0,8.25,1.0,5.0
107,3,Amahoro,2012,27,M,1,66.3,30.8,10.3,0.0,5.0,1,10,1,0,5,3,1,0,3.49,1035.6,969.9,,,,,,,
107,3,Amahoro,2013,28,M,1,47.8,36.5,19.3,0.0,3.21,1,7,1,0,2,4,0,0,3.49,1019.0,1035.6,4.0,43.38,1.0,1.0,6.67,1.0,3.0
107,3,Amahoro,2014,29,M,1,58.4,32.7,19.9,0.0,2.29,1,7,1,0,3,2,1,0,3.49,1061.7,1019.0,5.0,63.28,1.2,1.2,8.58,3.0,2.0
107,3,Amahoro,2015,30,M,1,54.5,36.1,5.4,4.0,3.0,1,7,1,0,3,2,1,0,3.49,1342.4,1061.7,5.0,50.06,1.0,1.6,5.14,2.0,3.0
107,3,Amahoro,2016,31,M,1,51.6,34.9,18.8,0.0,4.33,1,7,1,0,2,4,0,0,3.49,1384.6,1342.4,3.0,57.5,2.0,1.33,4.73,2.0,1.0
107,3,Amahoro,2017,32,M,1,50.6,31.4,17.5,0.5,3.37,1,6,1,0,2,3,0,0,3.49,1041.6,1384.6,5.0,49.76,1.4,1.0,5.78,1.0,4.0
107,3,Amahoro,2018,33,M,1,41.9,44.3,6.4,7.4,2.39,1,5,1,0,2,1,1,0,3.49,1118.3,1041.6,,,,,,,
107,3,Amahoro,2019,34,M,1,44.7,28.2,12.8,14.3,2.56,1,5,1,0,2,2,0,0,3.49,1076.1,1118.3,5.0,43.78,2.2,2.0,4.2,4.0,1.0
107,3,Amahoro,2020,35,M,1,45.7,26.4,10.3,17.6,3.67,1,4,1,0,1,2,0,0,3.49,1029.6,1076.1,6.0,46.05,1.5,1.17,7.62,2.0,4.0
107,3,Amahoro,2021,36,M,1,52.6,26.3,18.8,2.3,2.73,1,3,1,0,1,1,0,0,3.49,1072.1,1029.6,,,,,,,
107,3,Amahoro,2022,37,M,1,58.4,32.4,18.0,0.0,3.17,0,3,1,0,1,1,0,0,3.49,1046.1,1072.1,4.0,59.2,0.25,1.0,10.2,3.0,1.0
108,3,Amahoro,2010,0,F,5,45.4,33.2,15.7,5.7,2.9,1,11,1,1,5,3,1,0,3.49,1133.2,,,,,,,,
108,3,Amahoro,2011,1,F,2,45.0,26.4,10.0,18.6,3.26,1,10,1,0,3,5,1,0,3.49,969.9,1133.2,5.0,45.46,0.4,4.6,4.16,2.0,3.0
108,3,Amahoro,2012,2,F,1,33.3,41.2,8.5,17.0,2.99,1,10,1,0,5,3,1,0,3.49,1035.6,969.9,5.0,31.8,0.4,2.6,12.56,3.0,2.0
108,3,Amahoro,2013,3,F,1,32.4,36.5,15.2,15.9,3.59,1,7,1,0,2,4,0,0,3.49,1019.0,1035.6,,,,,,,
108,3,Amahoro,2014,4,F,1,34.4,34.6,15.0,16.0,2.18,1,7,1,0,3,2,1,0,3.49,1061.7,1019.0,,,,,,,
108,3,Amahoro,2015,5,F,1,38.6,30.2,16.7,14.5,2.83,1,7,1,0,3,2,1,0,3.49,1342.4,1061.7,3.0,32.6,0.33,3.33,6.63,0.0,3.0
108,3,Amahoro,2016,6,F,1,48.7,34.3,13.0,4.0,4.12,1,7,1,0,2,4,0,0,3.49,1384.6,1342.4,,,,,,,
108,3,Amahoro,2017,7,F,2,38.4,32.4,11.2,18.0,2.82,1,6,1,0,2,3,0,0,3.49,1041.6,1384.6,4.0,34.6,0.25,1.75,11.18,1.0,3.0
108,3,Amahoro,2018,8,F,2,29.5,35.3,9.7,25.5,1.75,1,5,1,0,2,1,1,0,3.49,1118.3,1041.6,,,,,,,
108,3,Amahoro,2019,9,F,2,62.3,18.8,13.0,5.9,3.59,1,5,1,0,2,2,0,0,3.49,1076.1,1118.3,3.0,60.9,0.67,2.0,14.43,1.0,2.0
108,3,Amahoro,2020,10,F,1,35.2,37.8,19.0,8.0,3.66,1,4,1,0,1,2,0,0,3.49,1029.6,1076.1,,,,,,,
108,3,Amahoro,2021,11,F,1,38.7,22.8,10.4,28.1,4.27,1,3,1,0,1,1,0,0,3.49,1072.1,1029.6,6.0,40.5,0.67,1.5,10.45,3.0,3.0
108,3,Amahoro,2022,12,F,1,54.9,26.3,17.0,1.8,3.27,1,3,1,0,1,1,0,0,3.49,1046.1,1072.1,4.0,55.05,0.5,4.0,4.25,3.0,1.0
108,3,Amahoro,2023,13,F,1,44.3,31.8,13.2,10.7,3.07,1,2,1,0,1,0,0,0,3.49,1162.7,1046.1,,,,,,,
109,3,Amahoro,2010,0,F,3,44.6,22.6,20.6,12.2,2.5,1,11,1,1,5,3,1,0,3.49,1133.2,,6.0,43.13,0.5,2.33,3.97,4.0,2.0
109,3,Amahoro,2011,1,F,2,49.4,25.0,11.0,14.6,3.59,1,10,1,0,3,5,1,0,3.49,969.9,1133.2,6.0,55.73,0.33,2.83,5.93,4.0,2.0
109,3,Amahoro,2012,2,F,5,51.3,32.5,11.3,4.9,2.95,1,10,1,0,5,3,1,0,3.49,1035.6,969.9,,,,,,,
109,3,Amahoro,2013,3,F,1,43.2,30.1,13.4,13.3,3.21,1,7,1,0,2,4,0,0,3.49,1019.0,1035.6,6.0,48.77,1.0,1.83,6.58,4.0,2.0
109,3,Amahoro,2014,4,F,1,40.2,37.0,8.3,14.5,2.24,1,7,1,0,3,2,1,0,3.49,1061.7,1019.0,,,,,,,
109,3,Amahoro,2015,5,F,2,41.2,37.0,18.1,3.7,2.6,1,7,1,0,3,2,1,0,3.49,1342.4,1061.7,,,,,,,
109,3,Amahoro,2016,6,F,2,51.9,21.9,18.0,8.2,3.92,1,7,1,0,2,4,0,0,3.49,1384.6,1342.4,3.0,51.7,0.67,2.33,6.53,1.0,2.0
109,3,Amahoro,2017,7,F,1,53.3,22.4,16.9,7.4,3.5,1,6,1,0,2,3,0,0,3.49,1041.6,1384.6,,,,,,,
109,3,Amahoro,2018,8,F,1,42.9,22.2,9.1,25.8,1.87,1,5,1,0,2,1,1,0,3.49,1118.3,1041.6,5.0,41.86,0.0,3.8,2.5,1.0,4.0
109,3,Amahoro,2019,9,F,1,66.5,25.9,12.8,0.0,3.73,1,5,1,0,2,2,0,0,3.49,1076.1,1118.3,,,,,,,
109,3,Amahoro,2020,10,F,1,48.8,38.8,17.6,0.0,3.46,1,4,1,0,1,2,0,0,3.49,1029.6,1076.1,5.0,45.84,1.2,2.0,15.0,1.0,4.0
109,3,Amahoro,2021,11,F,1,49.9,33.2,15.6,1.3,2.89,1,3,1,0,1,1,0,0,3.49,1072.1,1029.6,,,,,,,
109,3,Amahoro,2022,12,F,1,25.3,35.4,13.3,26.0,3.25,1,3,1,0,1,1,0,0,3.49,1046.1,1072.1,5.0,22.16,0.4,3.0,9.36,2.0,3.0
109,3,Amahoro,2023,13,F,1,45.4,33.2,12.4,9.0,2.8,1,2,1,0,1,0,0,0,3.49,1162.7,1046.1,5.0,43.86,0.2,2.0,14.94,2.0,3.0
110,3,Amahoro,2010,6,F,4,37.9,21.3,12.9,27.9,3.25,1,11,1,1,5,3,1,0,3.49,1133.2,,,,,,,,
110,3,Amahoro,2011,7,F,3,44.5,37.2,14.5,3.8,2.01,1,10,1,0,3,5,1,0,3.49,969.9,1133.2,5.0,52.02,0.6,1.6,5.7,4.0,1.0
110,3,Amahoro,2012,8,F,5,49.3,23.5,15.7,11.5,2.67,1,10,1,0,5,3,1,0,3.49,1035.6,969.9,4.0,46.35,0.5,1.5,4.6,3.0,1.0
110,3,Amahoro,2013,9,F,1,38.7,40.6,15.4,5.3,3.31,1,7,1,0,2,4,0,0,3.49,1019.0,1035.6,6.0,39.58,0.67,2.17,4.48,3.0,3.0
110,3,Amahoro,2014,10,F,2,41.5,38.6,8.7,11.2,2.87,1,7,1,0,3,2,1,0,3.49,1061.7,1019.0,,,,,,,
110,3,Amahoro,2015,11,F,3,47.5,22.6,13.9,16.0,3.39,1,7,1,0,3,2,1,0,3.49,1342.4,1061.7,6.0,45.22,1.0,2.83,9.48,2.0,4.0
110,3,Amahoro,2016,12,F,1,40.8,24.2,18.0,17.0,3.68,1,7,1,0,2,4,0,0,3.49,1384.6,1342.4,5.0,32.68,0.0,1.8,3.18,0.0,5.0
110,3,Amahoro,2017,13,F,2,66.7,34.8,16.0,0.0,4.05,1,6,1,0,2,3,0,0,3.49,1041.6,1384.6,,,,,,,
110,3,Amahoro,2018,14,F,1,47.7,28.4,14.4,9.5,2.13,1,5,1,0,2,1,1,0,3.49,1118.3,1041.6,6.0,45.22,0.33,2.5,6.0,2.0,4.0
110,3,Amahoro,2019,15,F,1,54.6,29.8,14.7,0.9,4.22,1,5,1,0,2,2,0,0,3.49,1076.1,1118.3,,,,,,,
110,3,Amahoro,2020,16,F,1,43.4,27.9,14.0,14.7,3.7,1,4,1,0,1,2,0,0,3.49,1029.6,1076.1,6.0,43.22,0.33,3.0,3.85,3.0,3.0
110,3,Amahoro,2021,17,F,1,47.8,31.6,16.7,3.9,3.44,1,3,1,0,1,1,0,0,3.49,1072.1,1029.6,,,,,,,
110,3,Amahoro,2022,18,F,1,34.6,26.3,10.7,28.4,3.11,1,3,1,0,1,1,0,0,3.49,1046.1,1072.1,,,,,,,
110,3,Amahoro,2023,19,F,1,34.7,38.9,17.0,9.4,2.81,1,2,1,0,1,0,0,0,3.49,1162.7,1046.1,3.0,30.2,0.0,1.0,7.3,1.0,2.0
111,3,Amahoro,2010,10,F,3,52.7,25.9,7.4,14.0,3.34,1,11,1,1,5,3,1,0,3.49,1133.2,,6.0,53.03,0.83,2.67,8.9,2.0,4.0
111,3,Amahoro,2011,11,F,1,47.5,26.1,7.4,19.0,3.28,1,10,1,0,3,5,1,0,3.49,969.9,1133.2,,,,,,,
111,3,Amahoro,2012,12,F,4,53.7,22.4,10.0,13.9,3.75,1,10,1,0,5,3,1,0,3.49,1035.6,969.9,4.0,54.52,0.0,1.75,7.35,1.0,3.0
111,3,Amahoro,2013,13,F,2,48.4,34.8,12.9,3.9,2.74,1,7,1,0,2,4,0,0,3.49,1019.0,1035.6,4.0,54.17,1.25,2.5,8.97,4.0,0.0
111,3,Amahoro,2014,14,F,3,46.4,24.5,19.7,9.4,3.02,1,7,1,0,3,2,1,0,3.49,1061.7,1019.0,6.0,48.77,0.5,4.17,5.4,2.0,4.0
111,3,Amahoro,2015,15,F,3,33.0,36.9,12.3,17.8,2.49,1,7,1,0,3,2,1,0,3.49,1342.4,1061.7,6.0,38.05,1.83,3.33,6.38,4.0,2.0
111,3,Amahoro,2016,16,F,1,45.4,34.3,13.5,6.8,4.89,1,7,1,0,2,4,0,0,3.49,1384.6,1342.4,5.0,46.32,1.0,1.2,7.88,3.0,2.0
111,3,Amahoro,2017,17,F,2,48.7,22.6,14.2,14.5,3.53,1,6,1,0,2,3,0,0,3.49,1041.6,1384.6,5.0,48.16,0.8,3.8,18.62,2.0,3.0
111,3,Amahoro,2018,18,F,2,44.2,37.4,9.2,9.2,2.47,1,5,1,0,2,1,1,0,3.49,1118.3,1041.6,5.0,44.54,0.4,2.2,11.54,2.0,3.0
111,3,Amahoro,2019,19,F,2,31.4,24.6,17.8,26.2,3.54,1,5,1,0,2,2,0,0,3.49,1076.1,1118.3,5.0,33.3,0.0,1.6,4.16,4.0,1.0
111,3,Amahoro,2020,20,F,1,48.7,37.3,13.7,0.3,4.18,1,4,1,0,1,2,0,0,3.49,1029.6,1076.1,3.0,44.43,0.67,2.0,9.93,1.0,2.0
111,3,Amahoro,2021,21,F,1,46.2,38.1,14.7,1.0,2.85,0,3,1,0,1,1,0,0,3.49,1072.1,1029.6,3.0,44.97,0.33,2.67,6.57,2.0,1.0
112,3,Amahoro,2013,0,F,1,50.2,23.4,20.0,6.4,3.22,1,7,1,0,2,4,0,0,3.49,1019.0,1035.6,4.0,48.95,0.75,2.75,2.83,1.0,3.0
112,3,Amahoro,2014,1,F,1,34.3,28.7,28.0,9.0,3.4,1,7,1,0,3,2,1,0,3.49,1061.7,1019.0,,,,,,,
112,3,Amahoro,2015,2,F,1,44.2,37.4,15.4,3.0,2.87,1,7,1,0,3,2,1,0,3.49,1342.4,1061.7,3.0,44.67,0.33,3.0,7.93,2.0,1.0
112,3,Amahoro,2016,3,F,1,38.8,26.8,20.8,13.6,4.06,1,7,1,0,2,4,0,0,3.49,1384.6,1342.4,4.0,40.08,0.5,3.0,9.1,2.0,2.0
112,3,Amahoro,2017,4,F,1,45.2,32.2,17.1,5.5,4.12,1,6,1,0,2,3,0,0,3.49,1041.6,1384.6,,,,,,,
112,3,Amahoro,2018,5,F,1,55.5,29.1,19.5,0.0,2.96,1,5,1,0,2,1,1,0,3.49,1118.3,1041.6,3.0,56.2,0.33,2.67,10.0,1.0,2.0
112,3,Amahoro,2019,6,F,1,41.3,37.7,19.2,1.8,3.2,1,5,1,0,2,2,0,0,3.49,1076.1,1118.3,3.0,44.43,0.33,3.33,5.03,2.0,1.0
112,3,Amahoro,2020,7,F,1,28.8,28.8,13.0,29.4,3.7,1,4,1,0,1,2,0,0,3.49,1029.6,1076.1,,,,,,,
112,3,Amahoro,2021,8,F,1,51.2,33.7,14.1,1.0,2.33,1,3,1,0,1,1,0,0,3.49,1072.1,1029.6,6.0,49.42,0.17,3.33,9.5,3.0,3.0
112,3,Amahoro,2022,9,F,1,43.6,34.8,13.0,8.6,3.22,1,3,1,0,1,1,0,0,3.49,1046.1,1072.1,6.0,44.57,1.0,1.67,7.95,3.0,3.0
112,3,Amahoro,2023,10,F,1,46.8,20.1,17.3,15.8,2.56,1,2,1,0,1,0,0,0,3.49,1162.7,1046.1,3.0,39.53,1.0,1.33,7.23,0.0,3.0
113,3,Amahoro,2015,0,M,7,44.5,32.7,15.8,7.0,3.6,1,7,1,0,3,2,1,0,3.49,1342.4,1061.7,5.0,46.14,1.2,0.2,5.2,3.0,2.0
113,3,Amahoro,2016,1,M,6,42.3,33.2,17.7,6.8,3.75,1,7,1,0,2,4,0,0,3.49,1384.6,1342.4,,,,,,,
113,3,Amahoro,2017,2,M,7,41.5,34.6,17.8,6.1,4.55,1,6,1,0,2,3,0,0,3.49,1041.6,1384.6,,,,,,,
113,3,Amahoro,2018,3,M,7,52.9,34.0,14.8,0.0,1.81,1,5,1,0,2,1,1,0,3.49,1118.3,1041.6,4.0,50.45,1.0,1.25,8.53,2.0,2.0
113,3,Amahoro,2019,4,M,5,59.6,25.9,20.5,0.0,3.58,1,5,1,0,2,2,0,0,3.49,1076.1,1118.3,,,,,,,
113,3,Amahoro,2020,5,M,3,49.6,31.5,19.6,0.0,4.43,1,4,1,0,1,2,0,0,3.49,1029.6,1076.1,6.0,47.23,1.0,1.83,7.42,2.0,4.0
113,3,Amahoro,2021,6,M,3,47.7,26.2,16.0,10.1,3.52,1,3,1,0,1,1,0,0,3.49,1072.1,1029.6,,,,,,,
113,3,Amahoro,2022,7,M,4,34.9,32.6,21.8,10.7,3.0,1,3,1,0,1,1,0,0,3.49,1046.1,1072.1,6.0,30.43,1.17,1.33,3.55,1.0,5.0
113,3,Amahoro,2023,8,M,5,50.9,40.9,9.4,0.0,1.38,1,2,1,0,1,0,0,0,3.49,1162.7,1046.1,,,,,,,
114,3,Amahoro,2015,0,M,5,55.6,23.3,11.0,10.1,2.93,1,7,1,0,3,2,1,0,3.49,1342.4,1061.7,,,,,,,
114,3,Amahoro,2016,1,M,5,52.2,24.0,22.2,1.6,4.01,1,7,1,0,2,4,0,0,3.49,1384.6,1342.4,5.0,50.92,0.6,1.2,5.8,2.0,3.0
114,3,Amahoro,2017,2,M,7,22.3,37.0,6.4,34.3,3.71,0,6,1,0,2,3,0,0,3.49,1041.6,1384.6,,,,,,,
295,8,Bwenge,2010,20,M,1,51.1,36.6,20.4,0.0,3.3,1,5,3,0,2,0,0,1,4.4,1133.2,,,,,,,,
295,8,Bwenge,2011,21,M,2,42.9,24.8,13.3,19.0,3.88,0,7,3,0,3,0,1,1,4.4,969.9,1133.2,5.0,44.6,0.8,1.0,6.22,2.0,3.0
296,8,Bwenge,2010,7,F,2,59.2,41.0,12.7,0.0,3.38,1,5,3,0,2,0,0,1,4.4,1133.2,,3.0,60.6,0.67,3.33,6.8,2.0,1.0
296,8,Bwenge,2011,8,F,3,50.1,32.4,7.7,9.8,3.36,1,7,3,0,3,0,1,1,4.4,969.9,1133.2,4.0,48.63,0.75,3.75,12.88,2.0,2.0
296,8,Bwenge,2012,9,F,2,40.8,41.5,10.0,7.7,2.68,1,6,3,0,2,0,1,1,4.4,1035.6,969.9,,,,,,,
296,8,Bwenge,2013,10,F,2,51.4,33.1,13.9,1.6,3.22,1,6,3,0,2,0,1,1,4.4,1019.0,1035.6,,,,,,,
296,8,Bwenge,2014,11,F,2,50.5,21.0,14.7,13.8,2.51,1,6,3,0,3,0,2,1,4.4,1061.7,1019.0,4.0,47.6,1.0,3.75,4.6,2.0,2.0
296,8,Bwenge,2015,12,F,1,52.8,32.3,17.7,0.0,3.27,1,6,3,0,2,0,1,1,4.4,1342.4,1061.7,5.0,54.68,0.0,3.2,6.32,3.0,2.0
296,8,Bwenge,2016,13,F,1,43.6,32.2,18.8,5.4,3.13,1,6,3,0,2,0,1,1,4.4,1384.6,1342.4,6.0,45.47,0.33,3.67,9.42,3.0,3.0
296,8,Bwenge,2017,14,F,2,54.8,32.4,18.6,0.0,4.9,1,6,3,0,2,1,0,1,4.4,1041.6,1384.6,3.0,52.73,1.0,2.0,6.57,0.0,3.0
296,8,Bwenge,2018,15,F,1,51.4,35.5,18.7,0.0,3.03,1,6,3,0,2,1,0,1,4.4,1118.3,1041.6,4.0,49.08,0.25,2.25,6.08,1.0,3.0
296,8,Bwenge,2019,16,F,2,43.9,36.1,18.6,1.4,3.44,1,6,3,0,2,0,1,1,4.4,1076.1,1118.3,,,,,,,
296,8,Bwenge,2020,17,F,2,46.1,25.5,20.9,7.5,2.65,1,6,3,0,2,0,1,1,4.4,1029.6,1076.1,,,,,,,
296,8,Bwenge,2021,18,F,1,47.9,34.1,21.1,0.0,2.95,1,6,3,0,2,1,0,1,4.4,1072.1,1029.6,5.0,48.82,0.6,3.0,6.86,2.0,3.0
296,8,Bwenge,2022,19,F,1,47.0,23.4,11.8,17.8,2.97,1,8,3,0,3,1,1,1,4.4,1046.1,1072.1,3.0,55.0,0.67,2.33,8.23,2.0,1.0
296,8,Bwenge,2023,20,F,3,44.6,24.8,15.7,14.9,3.54,1,8,3,0,3,1,1,1,4.4,1162.7,1046.1,4.0,47.3,1.0,2.0,7.4,3.0,1.0
297,8,Bwenge,2010,25,F,1,44.7,33.4,11.9,10.0,2.54,1,5,3,0,2,0,0,1,4.4,1133.2,,5.0,46.5,0.2,3.0,2.66,2.0,3.0
297,8,Bwenge,2011,26,F,3,48.3,31.8,13.3,6.6,3.07,1,7,3,0,3,0,1,1,4.4,969.9,1133.2,3.0,45.0,0.67,2.33,2.8,1.0,2.0
297,8,Bwenge,2012,27,F,2,37.4,33.6,11.2,17.8,3.65,1,6,3,0,2,0,1,1,4.4,1035.6,969.9,6.0,36.65,0.0,2.33,6.42,3.0,3.0
297,8,Bwenge,2013,28,F,2,45.1,30.6,17.2,7.1,3.51,1,6,3,0,2,0,1,1,4.4,1019.0,1035.6,6.0,37.9,0.83,3.33,11.1,1.0,5.0
297,8,Bwenge,2014,29,F,1,50.2,26.7,18.0,5.1,2.48,1,6,3,0,3,0,2,1,4.4,1061.7,1019.0,,,,,,,
297,8,Bwenge,2015,30,F,1,24.6,32.3,17.2,25.9,3.76,1,6,3,0,2,0,1,1,4.4,1342.4,1061.7,4.0,30.2,0.75,2.75,1.55,3.0,1.0
297,8,Bwenge,2016,31,F,1,49.6,27.9,22.8,0.0,4.08,1,6,3,0,2,0,1,1,4.4,1384.6,1342.4,3.0,49.83,0.33,3.33,10.4,1.0,2.0
297,8,Bwenge,2017,32,F,1,48.5,28.9,7.2,15.4,3.45,1,6,3,0,2,1,0,1,4.4,1041.6,1384.6,4.0,45.15,0.25,2.25,7.75,1.0,3.0
297,8,Bwenge,2018,33,F,1,45.1,29.4,14.2,11.3,2.98,0,6,3,0,2,1,0,1,4.4,1118.3,1041.6,,,,,,,
298,8,Bwenge,2010,2,F,1,48.6,34.7,12.0,4.7,3.66,1,5,3,0,2,0,0,1,4.4,1133.2,,6.0,47.85,0.33,3.33,10.52,4.0,2.0
298,8,Bwenge,2011,3,F,2,36.5,28.9,15.8,18.8,2.07,1,7,3,0,3,0,1,1,4.4,969.9,1133.2,4.0,33.8,0.75,2.75,8.03,2.0,2.0
298,8,Bwenge,2012,4,F,2,50.0,19.8,11.1,19.1,3.14,1,6,3,0,2,0,1,1,4.4,1035.6,969.9,,,,,,,
298,8,Bwenge,2013,5,F,1,38.5,24.4,14.7,22.4,3.55,1,6,3,0,2,0,1,1,4.4,1019.0,1035.6,,,,,,,
298,8,Bwenge,2014,6,F,3,40.8,32.9,9.6,16.7,2.25,1,6,3,0,3,0,2,1,4.4,1061.7,1019.0,5.0,43.52,1.2,3.6,3.16,2.0,3.0
298,8,Bwenge,2015,7,F,1,50.6,34.5,17.5,0.0,2.96,1,6,3,0,2,0,1,1,4.4,1342.4,1061.7,4.0,51.98,0.5,2.25,16.55,3.0,1.0
298,8,Bwenge,2016,8,F,1,53.4,21.9,14.9,9.8,3.37,1,6,3,0,2,0,1,1,4.4,1384.6,1342.4,,,,,,,
298,8,Bwenge,2017,9,F,2,43.6,28.2,16.8,11.4,3.49,1,6,3,0,2,1,0,1,4.4,1041.6,1384.6,6.0,48.62,0.33,1.83,7.03,5.0,1.0
298,8,Bwenge,2018,10,F,1,46.0,34.3,17.1,2.6,2.21,1,6,3,0,2,1,0,1,4.4,1118.3,1041.6,4.0,40.9,0.0,1.75,9.3,2.0,2.0
