individual_id,group_id,group_name,year,age,sex,dominance_rank,forage_pct,rest_pct,social_pct,travel_pct,body_condition_score,group_size,n_silverbacks,multi_male_group,habitat_quality,survived_next_year,annual_rainfall_mm,lagged_rainfall_mm
32,1,Susa,2018,3,M,5,44.9,33.7,3.4,18.0,3.72,15,1,0,2.23,1,1109.6,870.7
33,1,Susa,2018,3,F,4,47.0,30.9,15.4,6.7,3.02,15,1,0,2.23,1,1109.6,870.7
34,1,Susa,2018,2,M,4,30.3,39.7,11.8,18.2,3.02,15,1,0,2.23,0,1109.6,870.7
37,1,Susa,2018,0,M,4,36.3,34.3,21.7,7.7,2.41,15,1,0,2.23,1,1109.6,870.7
38,1,Susa,2018,0,M,7,57.9,30.6,11.4,0.1,2.12,15,1,0,2.23,0,1109.6,870.7
1,1,Susa,2019,12,M,1,35.0,32.2,18.5,14.3,2.97,15,1,0,2.23,1,1175.9,1109.6
2,1,Susa,2019,21,M,1,45.1,34.3,20.1,0.5,3.04,15,1,0,2.23,1,1175.9,1109.6
3,1,Susa,2019,29,M,1,54.9,23.6,17.7,3.8,3.87,15,1,0,2.23,1,1175.9,1109.6
4,1,Susa,2019,34,F,1,40.2,29.7,16.5,13.6,3.11,15,1,0,2.23,1,1175.9,1109.6
5,1,Susa,2019,29,M,1,58.4,44.6,12.4,0.0,3.36,15,1,0,2.23,1,1175.9,1109.6
6,1,Susa,2019,24,F,1,36.3,23.5,17.7,22.5,2.61,15,1,0,2.23,1,1175.9,1109.6
7,1,Susa,2019,24,F,5,49.7,38.4,11.6,0.3,2.79,15,1,0,2.23,1,1175.9,1109.6
8,1,Susa,2019,11,F,3,50.6,25.5,10.3,13.6,3.33,15,1,0,2.23,1,1175.9,1109.6
9,1,Susa,2019,29,M,1,57.0,27.0,8.0,8.0,3.35,15,1,0,2.23,1,1175.9,1109.6
10,1,Susa,2019,27,F,1,48.8,29.1,11.3,10.8,3.41,15,1,0,2.23,1,1175.9,1109.6
11,1,Susa,2019,11,F,1,61.0,48.7,17.4,0.0,3.22,15,1,0,2.23,1,1175.9,1109.6
12,1,Susa,2019,21,M,1,53.7,36.0,18.3,0.0,3.23,15,1,0,2.23,1,1175.9,1109.6
13,1,Susa,2019,12,F,5,41.6,34.1,12.9,11.4,3.48,15,1,0,2.23,1,1175.9,1109.6
14,1,Susa,2019,10,F,4,53.5,35.6,17.5,0.0,3.31,15,1,0,2.23,1,1175.9,1109.6
15,1,Susa,2019,13,F,3,55.3,9.7,18.2,16.8,3.17,15,1,0,2.23,1,1175.9,1109.6
16,1,Susa,2019,14,F,3,32.9,27.9,18.6,20.6,3.45,15,1,0,2.23,1,1175.9,1109.6
17,1,Susa,2019,8,F,1,26.3,38.1,14.3,21.3,2.16,15,1,0,2.23,1,1175.9,1109.6
20,1,Susa,2019,7,M,5,46.5,31.4,19.2,2.9,3.98,15,1,0,2.23,1,1175.9,1109.6
21,1,Susa,2019,7,F,3,38.7,30.0,16.7,14.6,3.1,15,1,0,2.23,1,1175.9,1109.6
22,1,Susa,2019,7,F,3,34.2,34.1,13.4,18.3,2.96,15,1,0,2.23,1,1175.9,1109.6
23,1,Susa,2019,6,F,5,36.8,21.9,8.9,32.4,3.74,15,1,0,2.23,1,1175.9,1109.6
24,1,Susa,2019,6,F,5,40.7,19.8,10.5,29.0,3.82,15,1,0,2.23,1,1175.9,1109.6
25,1,Susa,2019,6,F,4,40.5,32.0,17.7,9.8,3.54,15,1,0,2.23,1,1175.9,1109.6
26,1,Susa,2019,6,M,6,37.3,24.3,16.4,22.0,3.16,15,1,0,2.23,1,1175.9,1109.6
27,1,Susa,2019,6,M,7,48.1,30.2,9.6,12.1,3.36,15,1,0,2.23,1,1175.9,1109.6
28,1,Susa,2019,5,F,1,36.1,20.0,11.7,32.2,2.85,15,1,0,2.23,1,1175.9,1109.6
29,1,Susa,2019,5,M,4,52.6,22.3,15.4,9.7,3.46,15,1,0,2.23,1,1175.9,1109.6
30,1,Susa,2019,5,M,7,59.1,26.2,11.5,3.2,3.25,15,1,0,2.23,1,1175.9,1109.6
31,1,Susa,2019,4,M,7,51.5,23.1,18.3,7.1,4.03,15,1,0,2.23,1,1175.9,1109.6
32,1,Susa,2019,4,M,6,62.2,24.1,9.2,4.5,4.03,15,1,0,2.23,1,1175.9,1109.6
33,1,Susa,2019,4,F,1,45.4,28.5,13.7,12.4,2.42,15,1,0,2.23,1,1175.9,1109.6
37,1,Susa,2019,1,M,6,51.1,38.8,11.7,0.0,3.61,15,1,0,2.23,1,1175.9,1109.6
39,1,Susa,2019,0,M,4,44.8,29.0,15.9,10.3,3.04,15,1,0,2.23,0,1175.9,1109.6
40,1,Susa,2019,0,F,4,47.1,31.8,3.7,17.4,3.53,15,1,0,2.23,0,1175.9,1109.6
41,1,Susa,2019,0,F,4,57.5,37.7,18.2,0.0,2.8,15,1,0,2.23,1,1175.9,1109.6
42,1,Susa,2019,0,M,3,37.2,18.7,16.8,27.3,2.51,15,1,0,2.23,1,1175.9,1109.6
1,1,Susa,2020,13,M,1,49.0,32.8,15.3,2.9,3.76,15,1,0,2.23,1,1081.6,1175.9
2,1,Susa,2020,22,M,1,56.3,34.1,15.6,0.0,4.28,15,1,0,2.23,1,1081.6,1175.9
3,1,Susa,2020,30,M,1,50.5,28.7,19.3,1.5,4.58,15,1,0,2.23,1,1081.6,1175.9
4,1,Susa,2020,35,F,4,53.0,28.6,19.2,0.0,3.63,15,1,0,2.23,1,1081.6,1175.9
5,1,Susa,2020,30,M,1,35.8,30.7,13.4,20.1,4.02,15,1,0,2.23,1,1081.6,1175.9
6,1,Susa,2020,25,F,3,34.7,32.6,8.3,24.4,4.13,15,1,0,2.23,1,1081.6,1175.9
7,1,Susa,2020,25,F,4,39.6,24.6,17.9,17.9,3.26,15,1,0,2.23,1,1081.6,1175.9
8,1,Susa,2020,12,F,5,51.3,32.0,17.3,0.0,3.88,15,1,0,2.23,1,1081.6,1175.9
9,1,Susa,2020,30,M,1,36.9,23.3,15.4,24.4,2.5,15,1,0,2.23,1,1081.6,1175.9
10,1,Susa,2020,28,F,5,42.8,30.9,15.4,10.9,3.42,15,1,0,2.23,1,1081.6,1175.9
11,1,Susa,2020,12,F,7,44.0,32.0,15.3,8.7,2.25,15,1,0,2.23,1,1081.6,1175.9
12,1,Susa,2020,22,M,1,53.5,17.2,9.4,19.9,3.42,15,1,0,2.23,1,1081.6,1175.9
13,1,Susa,2020,13,F,2,42.4,34.8,5.5,17.3,2.83,15,1,0,2.23,1,1081.6,1175.9
14,1,Susa,2020,11,F,1,48.8,24.4,17.2,9.6,2.93,15,1,0,2.23,1,1081.6,1175.9
15,1,Susa,2020,14,F,7,57.8,27.2,15.4,0.0,3.99,15,1,0,2.23,1,1081.6,1175.9
16,1,Susa,2020,15,F,6,42.8,32.5,11.9,12.8,3.21,15,1,0,2.23,1,1081.6,1175.9
17,1,Susa,2020,9,F,1,39.6,23.9,13.0,23.5,3.01,15,1,0,2.23,1,1081.6,1175.9
20,1,Susa,2020,8,M,6,47.1,30.2,21.0,1.7,3.13,15,1,0,2.23,1,1081.6,1175.9
21,1,Susa,2020,8,F,3,53.7,36.3,15.0,0.0,2.76,15,1,0,2.23,1,1081.6,1175.9
22,1,Susa,2020,8,F,6,42.1,30.3,15.5,12.1,3.5,15,1,0,2.23,1,1081.6,1175.9
23,1,Susa,2020,7,F,5,37.8,27.6,11.0,23.6,3.66,15,1,0,2.23,1,1081.6,1175.9
24,1,Susa,2020,7,F,1,53.7,34.3,19.1,0.0,3.57,15,1,0,2.23,1,1081.6,1175.9
25,1,Susa,2020,7,F,3,61.2,35.8,10.6,0.0,3.87,15,1,0,2.23,1,1081.6,1175.9
26,1,Susa,2020,7,M,6,53.4,34.9,19.3,0.0,3.36,15,1,0,2.23,1,1081.6,1175.9
27,1,Susa,2020,7,M,6,53.8,26.2,9.7,10.3,3.31,15,1,0,2.23,1,1081.6,1175.9
28,1,Susa,2020,6,F,5,42.4,29.9,22.0,5.7,2.82,15,1,0,2.23,1,1081.6,1175.9
29,1,Susa,2020,6,M,4,51.8,16.5,12.6,19.1,3.51,15,1,0,2.23,1,1081.6,1175.9
30,1,Susa,2020,6,M,7,39.0,29.4,17.8,13.8,4.08,15,1,0,2.23,1,1081.6,1175.9
31,1,Susa,2020,5,M,6,59.1,28.3,20.2,0.0,3.92,15,1,0,2.23,1,1081.6,1175.9
32,1,Susa,2020,5,M,5,47.5,31.8,20.8,0.0,2.69,15,1,0,2.23,1,1081.6,1175.9
33,1,Susa,2020,5,F,7,45.8,26.5,20.7,7.0,2.27,15,1,0,2.23,1,1081.6,1175.9
37,1,Susa,2020,2,M,4,50.3,24.5,21.3,3.9,2.84,15,1,0,2.23,1,1081.6,1175.9
41,1,Susa,2020,1,F,6,47.8,31.3,17.2,3.7,4.1,15,1,0,2.23,1,1081.6,1175.9
42,1,Susa,2020,1,M,6,46.1,37.0,11.8,5.1,3.9,15,1,0,2.23,1,1081.6,1175.9
43,1,Susa,2020,0,F,3,38.2,26.1,10.6,25.1,2.94,15,1,0,2.23,1,1081.6,1175.9
1,1,Susa,2021,14,M,1,43.7,23.5,17.3,15.5,3.13,16,1,0,2.23,1,1036.5,1081.6
2,1,Susa,2021,23,M,1,58.0,44.5,20.3,0.0,3.6,16,1,0,2.23,1,1036.5,1081.6
3,1,Susa,2021,31,M,1,55.4,30.7,7.9,6.0,3.07,16,1,0,2.23,1,1036.5,1081.6
4,1,Susa,2021,36,F,6,43.7,37.8,18.0,0.5,3.57,16,1,0,2.23,1,1036.5,1081.6
5,1,Susa,2021,31,M,1,43.5,21.1,12.8,22.6,2.38,16,1,0,2.23,1,1036.5,1081.6
6,1,Susa,2021,26,F,5,52.8,32.1,13.6,1.5,3.92,16,1,0,2.23,1,1036.5,1081.6
7,1,Susa,2021,26,F,5,60.2,25.7,15.9,0.0,3.05,16,1,0,2.23,1,1036.5,1081.6
8,1,Susa,2021,13,F,5,51.1,33.7,10.9,4.3,3.08,16,1,0,2.23,1,1036.5,1081.6
9,1,Susa,2021,31,M,1,54.7,26.4,7.8,11.1,3.54,16,1,0,2.23,1,1036.5,1081.6
10,1,Susa,2021,29,F,3,46.9,32.9,11.9,8.3,2.98,16,1,0,2.23,1,1036.5,1081.6
11,1,Susa,2021,13,F,2,61.1,36.1,16.0,0.0,3.77,16,1,0,2.23,1,1036.5,1081.6
12,1,Susa,2021,23,M,1,59.2,27.0,9.6,4.2,2.96,16,1,0,2.23,1,1036.5,1081.6
13,1,Susa,2021,14,F,3,43.3,33.4,9.1,14.2,3.23,16,1,0,2.23,1,1036.5,1081.6
14,1,Susa,2021,12,F,4,54.1,29.9,17.8,0.0,3.18,16,1,0,2.23,1,1036.5,1081.6
15,1,Susa,2021,15,F,3,41.5,36.4,15.8,6.3,3.48,16,1,0,2.23,1,1036.5,1081.6
16,1,Susa,2021,16,F,3,53.1,38.0,12.0,0.0,2.97,16,1,0,2.23,1,1036.5,1081.6
17,1,Susa,2021,10,F,4,34.3,27.7,15.4,22.6,2.85,16,1,0,2.23,1,1036.5,1081.6
20,1,Susa,2021,9,M,4,57.4,35.1,16.7,0.0,3.46,16,1,0,2.23,1,1036.5,1081.6
21,1,Susa,2021,9,F,3,48.5,30.8,15.9,4.8,3.67,16,1,0,2.23,1,1036.5,1081.6
22,1,Susa,2021,9,F,2,46.2,34.6,8.0,11.2,3.73,16,1,0,2.23,1,1036.5,1081.6
23,1,Susa,2021,8,F,5,38.5,29.1,18.7,13.7,3.27,16,1,0,2.23,1,1036.5,1081.6
24,1,Susa,2021,8,F,6,45.3,45.4,19.9,0.0,2.92,16,1,0,2.23,1,1036.5,1081.6
25,1,Susa,2021,8,F,1,47.0,34.9,14.9,3.2,3.4,16,1,0,2.23,1,1036.5,1081.6
26,1,Susa,2021,8,M,6,38.4,18.4,21.5,21.7,2.63,16,1,0,2.23,1,1036.5,1081.6
27,1,Susa,2021,8,M,7,43.4,25.5,14.3,16.8,2.39,16,1,0,2.23,1,1036.5,1081.6
28,1,Susa,2021,7,F,2,44.1,25.4,16.3,14.2,3.17,16,1,0,2.23,1,1036.5,1081.6
29,1,Susa,2021,7,M,6,52.0,26.1,10.2,11.7,2.68,16,1,0,2.23,1,1036.5,1081.6
30,1,Susa,2021,7,M,6,41.4,36.5,9.6,12.5,2.65,16,1,0,2.23,1,1036.5,1081.6
31,1,Susa,2021,6,M,4,42.0,32.0,18.5,7.5,2.96,16,1,0,2.23,1,1036.5,1081.6
32,1,Susa,2021,6,M,4,49.3,35.1,10.7,4.9,3.37,16,1,0,2.23,1,1036.5,1081.6
33,1,Susa,2021,6,F,2,35.7,30.1,9.3,24.9,3.51,16,1,0,2.23,1,1036.5,1081.6
37,1,Susa,2021,3,M,3,47.5,29.8,21.2,1.5,2.81,16,1,0,2.23,1,1036.5,1081.6
41,1,Susa,2021,2,F,2,58.9,28.1,22.3,0.0,3.64,16,1,0,2.23,1,1036.5,1081.6
42,1,Susa,2021,2,M,4,48.2,18.4,13.9,19.5,3.61,16,1,0,2.23,1,1036.5,1081.6
43,1,Susa,2021,1,F,2,61.8,27.6,22.4,0.0,3.55,16,1,0,2.23,1,1036.5,1081.6
44,1,Susa,2021,0,M,3,42.8,36.3,12.9,8.0,2.17,16,1,0,2.23,1,1036.5,1081.6
45,1,Susa,2021,0,F,6,45.3,38.1,15.4,1.2,4.03,16,1,0,2.23,0,1036.5,1081.6
46,1,Susa,2021,0,F,6,47.4,20.9,20.9,10.8,2.6,16,1,0,2.23,1,1036.5,1081.6
1,1,Susa,2022,15,M,1,44.8,37.0,18.4,0.0,2.97,16,1,0,2.23,1,993.1,1036.5
2,1,Susa,2022,24,M,1,57.5,42.2,20.0,0.0,2.85,16,1,0,2.23,1,993.1,1036.5
3,1,Susa,2022,32,M,1,54.9,24.7,7.6,12.8,3.54,16,1,0,2.23,1,993.1,1036.5
4,1,Susa,2022,37,F,7,39.5,25.9,13.6,21.0,3.31,16,1,0,2.23,1,993.1,1036.5
5,1,Susa,2022,32,M,1,49.3,37.4,12.5,0.8,3.32,16,1,0,2.23,1,993.1,1036.5
6,1,Susa,2022,27,F,7,39.9,24.4,15.6,20.1,3.33,16,1,0,2.23,1,993.1,1036.5
7,1,Susa,2022,27,F,7,44.4,35.3,21.4,0.0,2.97,16,1,0,2.23,1,993.1,1036.5
8,1,Susa,2022,14,F,2,45.6,39.7,16.4,0.0,3.16,16,1,0,2.23,1,993.1,1036.5
9,1,Susa,2022,32,M,1,43.3,41.1,19.5,0.0,3.44,16,1,0,2.23,1,993.1,1036.5
10,1,Susa,2022,30,F,1,64.3,31.3,15.1,0.0,3.61,16,1,0,2.23,1,993.1,1036.5
11,1,Susa,2022,14,F,7,33.6,34.9,11.9,19.6,3.36,16,1,0,2.23,1,993.1,1036.5
12,1,Susa,2022,24,M,1,57.3,28.8,15.9,0.0,3.38,16,1,0,2.23,1,993.1,1036.5
13,1,Susa,2022,15,F,2,56.4,26.3,16.3,1.0,2.91,16,1,0,2.23,1,993.1,1036.5
14,1,Susa,2022,13,F,5,46.6,31.3,14.2,7.9,3.4,16,1,0,2.23,1,993.1,1036.5
15,1,Susa,2022,16,F,5,45.8,37.8,12.1,4.3,3.45,16,1,0,2.23,1,993.1,1036.5
16,1,Susa,2022,17,F,1,35.1,24.0,15.5,25.4,2.82,16,1,0,2.23,1,993.1,1036.5
17,1,Susa,2022,11,F,6,35.6,36.9,16.3,11.2,3.29,16,1,0,2.23,1,993.1,1036.5
20,1,Susa,2022,10,M,5,40.5,17.9,16.9,24.7,4.02,16,1,0,2.23,1,993.1,1036.5
21,1,Susa,2022,10,F,4,40.2,28.6,8.4,22.8,2.85,16,1,0,2.23,1,993.1,1036.5
22,1,Susa,2022,10,F,1,50.1,28.9,16.3,4.7,2.52,16,1,0,2.23,1,993.1,1036.5
23,1,Susa,2022,9,F,6,51.8,29.4,9.7,9.1,3.53,16,1,0,2.23,1,993.1,1036.5
24,1,Susa,2022,9,F,5,43.4,38.9,13.4,4.3,3.35,16,1,0,2.23,1,993.1,1036.5
25,1,Susa,2022,9,F,7,42.8,33.6,10.6,13.0,3.52,16,1,0,2.23,1,993.1,1036.5
26,1,Susa,2022,9,M,5,38.3,18.7,15.9,27.1,3.89,16,1,0,2.23,1,993.1,1036.5
27,1,Susa,2022,9,M,4,51.2,20.3,10.2,18.3,2.98,16,1,0,2.23,1,993.1,1036.5
28,1,Susa,2022,8,F,5,41.7,29.2,11.4,17.7,3.15,16,1,0,2.23,1,993.1,1036.5
29,1,Susa,2022,8,M,5,56.1,17.7,18.3,7.9,2.77,16,1,0,2.23,1,993.1,1036.5
30,1,Susa,2022,8,M,7,36.8,29.4,15.6,18.2,2.69,16,1,0,2.23,1,993.1,1036.5
31,1,Susa,2022,7,M,6,52.9,31.9,16.7,0.0,2.95,16,1,0,2.23,1,993.1,1036.5
32,1,Susa,2022,7,M,7,41.3,20.8,12.2,25.7,3.43,16,1,0,2.23,1,993.1,1036.5
33,1,Susa,2022,7,F,7,46.0,28.2,8.9,16.9,2.96,16,1,0,2.23,1,993.1,1036.5
37,1,Susa,2022,4,M,3,48.3,25.2,16.1,10.4,3.31,16,1,0,2.23,1,993.1,1036.5
41,1,Susa,2022,3,F,3,34.7,21.6,12.7,31.0,3.54,16,1,0,2.23,1,993.1,1036.5
42,1,Susa,2022,3,M,3,41.5,36.2,15.5,6.8,3.47,16,1,0,2.23,1,993.1,1036.5
43,1,Susa,2022,2,F,5,57.0,32.6,12.1,0.0,3.58,16,1,0,2.23,1,993.1,1036.5
44,1,Susa,2022,1,M,6,47.7,41.7,14.9,0.0,2.83,16,1,0,2.23,1,993.1,1036.5
46,1,Susa,2022,1,F,6,54.5,39.2,17.2,0.0,3.01,16,1,0,2.23,1,993.1,1036.5
47,1,Susa,2022,0,F,7,37.3,28.8,17.4,16.5,3.11,16,1,0,2.23,1,993.1,1036.5
1,1,Susa,2023,16,M,1,50.7,17.7,19.6,12.0,2.84,16,1,0,2.23,1,1213.5,993.1
2,1,Susa,2023,25,M,1,32.5,38.3,13.1,16.1,2.77,16,1,0,2.23,1,1213.5,993.1
3,1,Susa,2023,33,M,1,58.9,24.9,12.8,3.4,3.15,16,1,0,2.23,1,1213.5,993.1
4,1,Susa,2023,38,F,4,41.3,30.3,15.4,13.0,2.2,16,1,0,2.23,1,1213.5,993.1
5,1,Susa,2023,33,M,1,42.7,26.2,18.6,12.5,2.72,16,1,0,2.23,1,1213.5,993.1
6,1,Susa,2023,28,F,4,46.8,34.2,9.9,9.1,3.84,16,1,0,2.23,1,1213.5,993.1
7,1,Susa,2023,28,F,2,35.7,17.3,16.2,30.8,3.31,16,1,0,2.23,1,1213.5,993.1
8,1,Susa,2023,15,F,8,43.1,37.0,17.9,2.0,2.86,16,1,0,2.23,1,1213.5,993.1
9,1,Susa,2023,33,M,1,44.5,37.3,7.2,11.0,3.05,16,1,0,2.23,1,1213.5,993.1
10,1,Susa,2023,31,F,8,46.2,35.9,17.2,0.7,3.4,16,1,0,2.23,1,1213.5,993.1
11,1,Susa,2023,15,F,7,57.1,25.8,20.2,0.0,2.45,16,1,0,2.23,1,1213.5,993.1
12,1,Susa,2023,25,M,1,44.0,33.5,12.2,10.3,3.4,16,1,0,2.23,1,1213.5,993.1
13,1,Susa,2023,16,F,3,26.3,21.8,11.1,40.8,2.57,16,1,0,2.23,1,1213.5,993.1
14,1,Susa,2023,14,F,5,39.3,23.8,6.0,30.9,3.58,16,1,0,2.23,1,1213.5,993.1
15,1,Susa,2023,17,F,5,31.0,41.9,17.6,9.5,3.34,16,1,0,2.23,1,1213.5,993.1
16,1,Susa,2023,18,F,6,53.4,39.9,13.1,0.0,2.72,16,1,0,2.23,1,1213.5,993.1
17,1,Susa,2023,12,F,5,44.0,31.6,11.4,13.0,2.49,16,1,0,2.23,1,1213.5,993.1
20,1,Susa,2023,11,M,3,40.2,29.4,15.3,15.1,2.7,16,1,0,2.23,1,1213.5,993.1
21,1,Susa,2023,11,F,5,39.5,36.3,18.3,5.9,2.43,16,1,0,2.23,1,1213.5,993.1
22,1,Susa,2023,11,F,4,45.3,32.7,18.8,3.2,2.47,16,1,0,2.23,1,1213.5,993.1
23,1,Susa,2023,10,F,7,45.3,23.4,10.4,20.9,2.83,16,1,0,2.23,1,1213.5,993.1
24,1,Susa,2023,10,F,1,50.1,26.7,7.1,16.1,2.7,16,1,0,2.23,1,1213.5,993.1
25,1,Susa,2023,10,F,6,37.5,22.7,18.4,21.4,3.13,16,1,0,2.23,1,1213.5,993.1
26,1,Susa,2023,10,M,7,36.7,20.2,10.1,33.0,2.99,16,1,0,2.23,1,1213.5,993.1
27,1,Susa,2023,10,M,7,40.1,32.7,13.2,14.0,2.61,16,1,0,2.23,1,1213.5,993.1
28,1,Susa,2023,9,F,6,44.4,29.5,16.3,9.8,3.58,16,1,0,2.23,1,1213.5,993.1
29,1,Susa,2023,9,M,4,49.2,23.2,17.1,10.5,2.84,16,1,0,2.23,1,1213.5,993.1
30,1,Susa,2023,9,M,6,51.9,32.0,13.2,2.9,3.19,16,1,0,2.23,1,1213.5,993.1
31,1,Susa,2023,8,M,4,36.2,28.0,11.9,23.9,3.6,16,1,0,2.23,1,1213.5,993.1
32,1,Susa,2023,8,M,7,47.0,12.3,20.0,20.7,2.64,16,1,0,2.23,1,1213.5,993.1
33,1,Susa,2023,8,F,7,42.8,19.0,9.7,28.5,3.85,16,1,0,2.23,1,1213.5,993.1
37,1,Susa,2023,5,M,6,45.1,42.6,14.5,0.0,3.0,16,1,0,2.23,1,1213.5,993.1
41,1,Susa,2023,4,F,8,46.8,37.7,11.2,4.3,2.65,16,1,0,2.23,1,1213.5,993.1
42,1,Susa,2023,4,M,4,47.3,45.0,14.4,0.0,2.85,16,1,0,2.23,1,1213.5,993.1
43,1,Susa,2023,3,F,3,41.4,35.4,18.6,4.6,3.81,16,1,0,2.23,1,1213.5,993.1
44,1,Susa,2023,2,M,4,31.2,41.0,18.7,9.1,2.53,16,1,0,2.23,1,1213.5,993.1
46,1,Susa,2023,2,F,4,43.7,32.4,20.0,3.9,3.63,16,1,0,2.23,1,1213.5,993.1
47,1,Susa,2023,1,F,6,47.3,24.1,11.6,17.0,3.62,16,1,0,2.23,1,1213.5,993.1
51,2,Sabyinyo,2010,8,F,1,50.3,41.6,11.5,0.0,3.02,19,2,1,4.18,1,1086.3,1086.3
52,2,Sabyinyo,2010,12,F,9,44.3,10.9,17.7,27.1,3.02,19,2,1,4.18,1,1086.3,1086.3
53,2,Sabyinyo,2010,8,F,1,35.8,31.1,15.5,17.6,3.59,19,2,1,4.18,1,1086.3,1086.3
54,2,Sabyinyo,2010,18,F,6,40.7,21.9,10.5,26.9,3.12,19,2,1,4.18,1,1086.3,1086.3
55,2,Sabyinyo,2010,18,M,1,44.7,31.6,19.3,4.4,3.22,19,2,1,4.18,1,1086.3,1086.3
56,2,Sabyinyo,2010,2,F,3,40.5,36.1,11.7,11.7,2.34,19,2,1,4.18,1,1086.3,1086.3
57,2,Sabyinyo,2010,6,M,7,37.1,38.5,18.4,6.0,3.74,19,2,1,4.18,1,1086.3,1086.3
58,2,Sabyinyo,2010,18,F,4,53.3,34.9,15.0,0.0,3.76,19,2,1,4.18,1,1086.3,1086.3
59,2,Sabyinyo,2010,18,M,1,50.4,36.6,12.0,1.0,3.73,19,2,1,4.18,1,1086.3,1086.3
60,2,Sabyinyo,2010,2,F,6,39.1,25.7,20.0,15.2,4.49,19,2,1,4.18,1,1086.3,1086.3
61,2,Sabyinyo,2010,25,F,7,54.0,43.9,15.8,0.0,2.77,19,2,1,4.18,1,1086.3,1086.3
62,2,Sabyinyo,2010,18,F,6,30.9,31.1,21.3,16.7,2.3,19,2,1,4.18,1,1086.3,1086.3
63,2,Sabyinyo,2010,10,F,1,45.3,32.5,12.2,10.0,3.76,19,2,1,4.18,1,1086.3,1086.3
64,2,Sabyinyo,2010,18,M,1,36.8,37.4,11.1,14.7,3.95,19,2,1,4.18,1,1086.3,1086.3
65,2,Sabyinyo,2010,10,F,6,56.5,31.5,18.1,0.0,2.36,19,2,1,4.18,1,1086.3,1086.3
66,2,Sabyinyo,2010,15,M,1,43.5,27.0,10.0,19.5,3.18,19,2,1,4.18,1,1086.3,1086.3
67,2,Sabyinyo,2010,20,M,1,47.5,29.8,11.8,10.9,4.3,19,2,1,4.18,1,1086.3,1086.3
68,2,Sabyinyo,2010,2,M,3,46.4,33.1,24.8,0.0,2.91,19,2,1,4.18,1,1086.3,1086.3
69,2,Sabyinyo,2010,0,F,6,41.8,34.4,16.9,6.9,2.7,19,2,1,4.18,1,1086.3,1086.3
51,2,Sabyinyo,2011,9,F,3,42.4,26.9,16.1,14.6,2.23,19,2,1,4.18,1,1109.2,1086.3
52,2,Sabyinyo,2011,13,F,6,42.8,28.3,15.6,13.3,3.68,19,2,1,4.18,1,1109.2,1086.3
53,2,Sabyinyo,2011,9,F,4,48.9,44.2,13.7,0.0,2.21,19,2,1,4.18,1,1109.2,1086.3
54,2,Sabyinyo,2011,19,F,6,44.6,25.0,19.4,11.0,3.39,19,2,1,4.18,1,1109.2,1086.3
55,2,Sabyinyo,2011,19,M,1,49.8,23.9,11.1,15.2,2.39,19,2,1,4.18,1,1109.2,1086.3
56,2,Sabyinyo,2011,3,F,6,25.1,24.1,17.1,33.7,3.72,19,2,1,4.18,1,1109.2,1086.3
57,2,Sabyinyo,2011,7,M,7,29.5,35.2,13.8,21.5,3.13,19,2,1,4.18,1,1109.2,1086.3
58,2,Sabyinyo,2011,19,F,2,51.7,31.2,9.8,7.3,2.95,19,2,1,4.18,1,1109.2,1086.3
59,2,Sabyinyo,2011,19,M,1,42.9,21.8,12.4,22.9,2.76,19,2,1,4.18,1,1109.2,1086.3
60,2,Sabyinyo,2011,3,F,6,25.5,20.9,14.6,39.0,3.14,19,2,1,4.18,1,1109.2,1086.3
61,2,Sabyinyo,2011,26,F,3,53.8,41.6,20.6,0.0,3.5,19,2,1,4.18,1,1109.2,1086.3
62,2,Sabyinyo,2011,19,F,2,27.6,34.4,16.7,21.3,2.77,19,2,1,4.18,1,1109.2,1086.3
63,2,Sabyinyo,2011,11,F,3,44.0,26.6,3.3,26.1,4.2,19,2,1,4.18,1,1109.2,1086.3
64,2,Sabyinyo,2011,19,M,1,44.1,21.6,19.2,15.1,4.55,19,2,1,4.18,1,1109.2,1086.3
65,2,Sabyinyo,2011,11,F,1,49.4,30.4,23.4,0.0,3.5,19,2,1,4.18,1,1109.2,1086.3
66,2,Sabyinyo,2011,16,M,1,35.7,43.5,17.9,2.9,3.09,19,2,1,4.18,1,1109.2,1086.3
67,2,Sabyinyo,2011,21,M,2,45.4,23.6,12.1,18.9,2.54,19,2,1,4.18,1,1109.2,1086.3
68,2,Sabyinyo,2011,3,M,7,52.8,17.4,19.6,10.2,3.91,19,2,1,4.18,1,1109.2,1086.3
69,2,Sabyinyo,2011,1,F,1,42.1,29.6,11.0,17.3,2.91,19,2,1,4.18,1,1109.2,1086.3
70,2,Sabyinyo,2011,0,F,3,45.4,32.9,9.9,11.8,3.16,19,2,1,4.18,1,1109.2,1086.3
71,2,Sabyinyo,2011,0,M,4,50.0,36.2,9.4,4.4,4.53,19,2,1,4.18,0,1109.2,1086.3
72,2,Sabyinyo,2011,0,M,7,37.8,22.1,17.0,23.1,2.97,19,2,1,4.18,1,1109.2,1086.3
51,2,Sabyinyo,2012,10,F,3,40.2,36.5,12.8,10.5,4.0,19,2,1,4.18,1,1055.0,1109.2
52,2,Sabyinyo,2012,14,F,3,38.9,30.2,16.2,14.7,3.59,19,2,1,4.18,1,1055.0,1109.2
